RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
1721,173,Genesee County,county,MI,MI,"Flint, MI",26,049,618.9898494054626,630.2000938972817,643.2748141435748,641.3402276671477,637.8368272500522,643.5062346829645,642.383530123427,658.0832041927969,663.0433303074166,660.8670486236949,655.8608650931923,647.331074980115,654.7044585849694,658.2925200203922,658.0438662442929,662.6274952931261,670.2269670624568,681.8257917771722,678.642727628997,679.6502168350129,677.2589945412195,677.7599982678399,674.7282556316493,679.719606000056,687.0697680497195,690.074944674298,690.5084466065447,693.646604118185,696.0055145936316,695.3146058047822,693.1882956535754,691.6372340810274,699.5007350785195,703.826939372586,709.5521292342975,703.9186235672026,709.4227624131693,707.6963332622721,715.41484974778,715.7111774008099,725.1785160543034,729.9573341818497,735.3324776012219,734.8077336634838,736.7104842557171,732.2979194803056,730.6831389041844,727.3353246109542,732.8392223773565,735.4593388231333,738.8030107289832,740.6076612033764,756.5498815042986,761.070841046614,770.0664737075386,765.9631286374331,777.1119926824806,770.6182008827991,763.8785224605269,757.6898440828769,768.2898621102961,765.6219805484611,770.9794588279126,780.3514166983379,800.3061621431846,805.4325223825232,795.7885215071648,791.4726110176408,797.1756082596117,807.7840955907473,824.9414984096793,826.6015613286769,832.0615777725799,833.4252379607809,844.7984485706755,860.0267900601509,879.1620399309861,880.3811323794891,897.9560136733642,901.8681580909397,928.2608108693987,936.6079493840728,947.0397021276003,933.864051531701,933.3898921274581,931.929462145025,960.6090969841963,971.2283593217534,989.7907380483482,999.095412231136,1007.9709678114206,1009.1197142200322,998.3034428508988,996.8425062868289,994.9397178874908,992.338360943353,984.7709105553657,976.4497582865075,971.9329242616751,970.0755713962438,980.6357780671318,988.3741824740372,999.5475306203485,1004.8290944820703,1015.6300961471796,1023.2392010894482,1025.5826578249503,1023.682683712158,1022.9692081795987,1034.0862668856973,1050.678848131592,1058.7508414439394,1073.5131393679942,1081.1017132091315,1090.2600053595593,1092.1985012483785,1108.3705185907083,1115.944131164228,1123.5965608465608
2596,174,Waukesha County,county,WI,WI,"Milwaukee-Waukesha, WI",55,133,,,,,,,,,,,,,,,,,1008.5390722390638,999.9451249942425,989.7293247791893,992.2535226672835,1003.8471565660947,1016.4184090408045,1020.9143326211816,1027.5974908115504,1023.7596374217097,1024.600905729979,1023.9138390922061,1026.116931110876,1032.8147776145593,1036.670223172465,1035.4372258897242,1040.3090499516506,1039.8979392169222,1040.096927038561,1038.06205609404,1040.4349646721346,1049.6800009166288,1052.6664717543176,1056.665563339124,1063.7252729092154,1069.5674872593274,1065.674296561284,1062.9313609463945,1056.2728989722984,1055.69707731766,1058.3353789282453,1062.7047274152699,1071.3820300799532,1077.640188947446,1089.1518810386083,1106.8236499351792,1111.2910572715437,1110.2609633361647,1101.3928079086388,1108.2735469719737,1112.9647377909782,1122.1963356295828,1112.780953748405,1115.2235308435766,1116.6571501971582,1122.0596777392707,1127.6038359997742,1124.1707168089333,1126.59261764757,1126.0294585035685,1127.046129531301,1129.604007499422,1131.5060671512479,1146.7053363183102,1155.818914698224,1156.4218216830834,1153.7244536054916,1146.2466977220006,1152.8742617019177,1155.8242386017357,1176.2843186568823,1193.3694780188232,1205.6977771697468,1212.7956472652365,1228.7162827121936,1229.3807917060633,1237.527117809805,1240.2215020812953,1253.6433594828259,1256.2333269070014,1253.2446793773645,1263.8204903015478,1274.2648115689042,1288.2319075965847,1295.711186836426,1311.4240279760847,1314.6717783836893,1312.0026720881372,1309.1994779791582,1312.2778990514369,1312.24342421312,1313.4676553682589,1326.8471325239325,1340.2786833267912,1363.7538255733164,1379.1607003499764,1393.6578658905514,1403.114265902462,1399.8934110821433,1409.377481027423,1404.0932709298033,1400.3061216973422,1394.9761399552688,1398.8817861126252,1405.8155144431312,1417.8453387999646,1424.4809022780296,1446.853581373736,1459.0603996319574,1465.9392094696761,1464.5425372814025,1472.8554103363313,1464.6523113454232,1475.596611721612
2897,175,Charleston County,county,SC,SC,"Charleston-North Charleston, SC",45,019,1127.520483217363,1133.6229021632878,1151.4890370828743,1149.5391301576992,1160.570048781521,1166.9162350139504,1181.2053949862752,1181.190501978101,1180.3171382914036,1181.1975372505854,1185.9905891434887,1188.6822039119565,1193.178821849615,1200.2738650254169,1216.5291906919392,1225.9884108331062,1234.4459379281368,1241.0884333615566,1248.4908397033378,1250.9889221122842,1249.8688987434082,1241.9680471992988,1237.9894527843796,1239.8971003202182,1254.5969039379415,1267.736358145495,1271.9092898167983,1279.4533388636614,1292.5491432411259,1300.7155681314796,1303.2948600482666,1299.2756544682065,1305.8107205805584,1309.8215707530899,1315.765408394298,1313.0190354269087,1314.1032987043666,1325.5405507121648,1332.8208893106232,1340.5604375444702,1335.1965096142108,1340.579969083486,1344.6672759475243,1348.989757243248,1347.3708512031408,1341.7142967977084,1341.7964887863593,1346.3298331632323,1354.1967277054937,1364.5225969653063,1374.3504727631662,1380.7175442312089,1388.4608243712103,1395.3981804666362,1402.4636769256228,1400.317038577901,1396.2318261756109,1402.9145172314816,1401.5854500959035,1406.6391212947906,1404.7997392216412,1414.8292083590022,1422.7460344200122,1412.7660947884679,1403.8038681131025,1400.6665039083466,1412.788368632567,1422.4837182244698,1425.8761702714814,1423.1853101802276,1427.0952533852242,1433.3696256971823,1448.2299804587944,1465.9032079299022,1484.0799791053503,1503.2794476000554,1527.9588118251947,1558.4903185206915,1597.5036251612808,1631.9474406820768,1658.2226918928297,1672.1677715365877,1679.0217965331456,1684.4090915651877,1688.1337203301841,1705.4412079805493,1729.7471873396096,1775.1294741349375,1818.418943780015,1857.958687424213,1889.9199221394904,1912.7139228852554,1921.871572741174,1921.3478376002085,1907.1428752738352,1906.1625900064407,1904.1859827733358,1921.4038567538337,1942.1104646254764,1964.9330638922622,1991.8486384485168,2008.4717872350416,2029.4212694842836,2032.9841103255658,2030.1519616022636,2025.7208379757153,2020.0361324955343,2030.8557844932095,2033.9504494073328,2045.1722154400193,2047.757815848436,2056.1863102988937,2073.873260417965,2100.491420208738,2120.8848876585857,2124.7712111000405,2125.372817386122,2124.538241324984,2114.873850907865
3223,176,Saint Charles County,county,MO,MO,"St. Louis, MO-IL",29,183,1068.627980271214,1077.8717060391557,1078.279572163742,1080.792414342087,1081.052144861974,1085.551134821229,1092.3356074800529,1090.2062710672335,1092.625131277381,1088.9724434407217,1099.0951290825665,1095.0283152545953,1098.9381828176595,1098.6991802067132,1113.297551076392,1119.7594115113202,1125.3916672423484,1121.7345756250566,1121.7574547910215,1117.6130394153784,1121.0064972913187,1122.0037252259679,1122.2074354086235,1121.7015847489083,1123.0715830006752,1134.4359159329363,1142.9610273069284,1150.9197755086893,1152.573210578682,1152.8208130429111,1151.4044791807244,1153.023562416921,1153.0841526638164,1153.9535283044565,1154.367557587625,1154.6238902488974,1162.3489997893516,1163.0127694906896,1169.422552784632,1174.257880811503,1181.237564570759,1183.8696331739939,1182.0540722684304,1186.106793651639,1183.930068886887,1184.8593143422277,1180.3984592105335,1187.2905023816843,1189.9100916522154,1196.208582043189,1202.4113874915847,1207.563973853124,1214.39885135393,1221.5899728115055,1227.5260743289473,1226.7805083025967,1222.7497916401412,1223.2249234010553,1223.302261139521,1223.9051226915883,1226.1175788233843,1226.9075590929249,1235.5289794707037,1234.9136894039018,1244.6525465404218,1248.5775003257759,1260.1146225345342,1270.5155126227883,1275.483963557029,1276.6298755689952,1283.811475747712,1277.3391038667144,1288.7038898945405,1288.9976996874313,1305.0206933847924,1314.1814441064241,1334.7705225948769,1356.8054985832998,1374.7615886814071,1389.3159305246165,1406.5121857476872,1419.6788866837644,1424.7860932032775,1432.4795355164688,1436.9704299983218,1461.2358764730095,1483.475337016244,1508.311274245102,1519.518700485517,1531.857652041174,1544.5254275330858,1559.0381582292146,1557.5881107055611,1557.4968219875827,1556.5045076300225,1558.8931168059057,1562.3318325515822,1561.7187772407872,1573.5573690522963,1594.4291914139408,1605.0565263858189,1617.7943512392053,1615.3872896668604,1615.095861663015,1604.2544309460084,1605.8526022556766,1613.2056394291574,1620.703983233641,1617.6741608927332,1619.2207668842436,1630.6834778827379,1638.9177611499028,1652.9470677898712,1669.655277853288,1686.5531608772703,1691.1465496929864,1680.058142193702,1675.804117413298,1670.5547667342798
1325,177,Placer County,county,CA,CA,"Sacramento-Roseville-Folsom, CA",06,061,1501.2144383665725,1506.1988440449852,1527.1736531421134,1538.4176547131628,1552.6956002282584,1559.8344011737165,1563.5895810936686,1567.4016998499735,1577.008615240591,1581.5860204327716,1601.664901242573,1600.1178690672689,1597.9607743603049,1588.5678658266072,1598.2541762818344,1617.9584201935613,1638.4064083776332,1657.6438827990942,1675.399597504356,1674.2022353471787,1665.2045604187495,1666.3115230497167,1670.986748503573,1668.8893305873435,1675.9150517583894,1688.8500818640741,1725.5861729682072,1739.2355117353857,1762.471099551838,1768.6759690696676,1792.3268136120846,1798.668799987682,1803.6924797855427,1798.7992830293615,1792.778671028336,1792.3693143675393,1790.9409762858872,1799.8080075027553,1814.3341242147033,1832.4119240682553,1846.0756869392865,1851.5020987701403,1860.4491361632352,1873.6266604127086,1885.0531121994102,1877.9787539230795,1865.573793869838,1869.1090842198214,1881.179677604177,1899.556219457604,1909.8675400740008,1920.7455308969727,1936.8662996992055,1951.261874901219,1966.456048335624,1971.6700016014922,1970.4795409473463,1966.1950513335214,1947.7932437082338,1939.465630319334,1931.2503276421678,1949.1404107532487,1951.4614942913418,1950.1118364499025,1946.3723516402595,1963.5340961885936,1999.6268044672954,2035.6172798322768,2063.5038177307015,2080.0533879727204,2101.882654956477,2108.8602372578684,2125.7776905693145,2142.210306929988,2166.121453195816,2187.8459154672782,2222.711288023724,2269.4524624178252,2321.915941412008,2355.9161009656787,2392.70989933701,2391.377163471051,2391.943361630387,2373.9071939314726,2377.4797916847733,2379.210717015038,2392.861164567809,2414.4406177767196,2436.280346807784,2455.547735979479,2472.8746533308176,2472.6185088415064,2458.490534757846,2439.59314221057,2422.39192158493,2391.57248011744,2382.455887896918,2375.670531703402,2413.913654938574,2427.475462608815,2451.5982433678664,2453.9767096468645,2462.672065723979,2473.5482318645504,2481.4978027909992,2487.91373094551,2471.4616318487756,2494.750960024476,2498.9525726876327,2517.289331842697,2498.583591884519,2513.1154191891737,2541.5944647066185,2565.257431821807,2584.334359953229,2590.7630247638103,2602.073767373725,2591.866956449397,2580.738101020117
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,071,1197.4208020752744,1204.7342296755305,1212.1741418289982,1223.4291275519506,1233.9734384200074,1244.5450967462584,1247.3481765592612,1246.9039463161757,1247.0642705522882,1250.9846892758849,1257.173326787333,1276.1071534261616,1279.7424906117194,1281.2920665865022,1271.5911931061512,1280.9704655347962,1292.667516060724,1282.3149211511745,1276.1915233982158,1276.7010816393013,1284.9768173703212,1288.9431077466454,1283.8929701780023,1299.2612455421795,1307.6720614322846,1321.1390261974793,1323.7494497440275,1338.130021677058,1341.0886345631836,1336.5589033694896,1336.280558477373,1334.182059850057,1358.5606265235012,1355.6926205099105,1372.1296874247305,1361.0639863361914,1378.2720658850255,1375.4248837444884,1393.6532948708466,1388.2091097227933,1392.5332367082835,1391.1261626779824,1398.3790166705744,1412.3288258107793,1413.2695009892577,1412.1862175232793,1417.1871370440201,1435.667532555913,1439.8416239259402,1445.756474184117,1443.3310925884316,1467.746401246561,1472.805425428999,1480.2205876421801,1484.6655580324198,1484.7835444270306,1488.8948761449356,1476.3299489474562,1482.631768454498,1482.3437553049823,1493.6184445046401,1497.464585989748,1517.8815535776116,1534.8264114390383,1542.544526164398,1548.9237983970108,1556.5610317608118,1569.028007823225,1578.2064184428748,1590.4902867628566,1604.684093201398,1619.3927864435846,1650.7791396899158,1672.8116832226538,1678.1221553420667,1683.9026759467745,1709.4274854505275,1730.6239036306963,1757.8960630066017,1776.792229533877,1828.5757115122537,1839.4297390531588,1838.9383136057572,1826.8026592430724,1845.3796686793048,1890.9115413299849,1907.325284162183,1931.6749377445678,1944.9620847335877,1980.6629450274245,1986.1875936960323,1986.2188461621552,1972.7289279005,1968.4128306005666,1973.7009695969791,2007.6671380974656,2008.4454380635186,2011.9026084412678,1991.4768922306882,2034.3307797844157,2044.4347376265523,2063.964626428161,2048.389429322804,2049.984854844849,2031.520056000798,2033.4159252404816,2060.6198552085543,2089.9266247027263,2120.6179636014285,2122.0499050845865,2137.31591816373,2120.982092608332,2125.9230329102525,2153.0947899560415,2168.6445601793043,2191.0489898208634,2198.2848908806527,2213.906221919085,2237.1889293139293
1981,179,Pulaski County,county,AR,AR,"Little Rock-North Little Rock-Conway, AR",05,119,781.7898261049137,787.7285885104174,792.3978758177279,793.6401728476334,797.6584748937603,800.2268079284754,802.6647550983037,801.0181577220856,802.2048852652548,804.9037016802832,804.8850199357956,801.3072619060727,798.8929419388503,801.570532940888,802.0246783533734,805.7693691850818,803.5396738793781,803.8139707221843,802.8576428578917,805.1342301783167,809.7191703641623,811.7737463199129,815.0800386072439,816.1484047713352,817.1626196332155,817.8532099048334,821.9683578545572,822.7560520605276,823.3206497802769,824.3895666527035,826.2382717997752,830.1494770888366,828.9745027382447,827.3819695682511,829.5697568335042,824.9700510209211,827.7141595853071,826.0850060032146,833.9110240496889,835.3348228774554,833.9987632428096,831.5651722679085,833.0950875999662,835.3995293126189,840.6557089407607,842.1826373292142,844.8644571336894,843.4458276810873,845.5975216997581,847.33245268104,854.2839254338556,853.2471170728892,858.9208974509946,862.2056399519159,868.9118257007833,866.3690341191283,863.8258145277329,862.7973318877345,864.2936414089429,865.2604184916457,863.2725825074708,865.2139775408842,867.9461648833023,876.9849849591488,879.5601709755321,889.2848319463204,900.4321842680645,912.6864323820191,920.5554669880734,919.7748484370023,921.8210155878885,921.7082883492916,924.9201669861535,926.8831413927873,936.878556209109,951.2469358372755,966.3582749743882,979.0117241437342,988.3440608101724,1006.118893050579,1019.5776502865583,1024.3657191973346,1024.2821680644752,1019.1365659712463,1028.0852187008468,1032.0471360816373,1042.0285345002978,1046.5451749203057,1054.140338703504,1059.9685159524784,1074.6308949336048,1077.5678341346043,1082.3966774169587,1072.1094675660345,1077.1411631898159,1073.0687947318156,1072.7214249233648,1071.229570853579,1077.2814499707918,1093.7172546181096,1101.7533787225364,1110.9280651721133,1110.1328619351189,1111.634956428217,1114.9027655412597,1117.5858406011018,1124.7583645804905,1125.697421592075,1134.7000590847767,1136.2363030277322,1148.9428371393235,1153.8400294289975,1163.324418704511,1161.1491643670229,1159.0748388161146,1164.1820615297124,1166.9139887625777,1166.4545601343302,1161.3623363729832
1916,180,Manatee County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,081,1248.5339862417038,1239.1845209904657,1229.8708695003825,1233.026992451262,1247.220273548752,1260.4318696517023,1269.08516890887,1266.879723201078,1279.2228472365437,1289.568088062733,1305.3652671154537,1307.391204370106,1314.0218501353095,1307.3978488446614,1304.7709334888004,1293.7325967703982,1290.8158710363755,1295.2212178760533,1302.7975407645374,1307.6978851403014,1307.4903017298495,1312.8686211403908,1331.1123115037917,1349.898231138289,1353.4721206341717,1347.0352217482518,1350.9002442829262,1363.3279828724399,1368.6302622637404,1363.8556273723477,1347.8016027207755,1347.900021825306,1366.3794723919664,1384.6847613624093,1398.3289285509952,1398.1346681006753,1401.6389844010262,1408.5145743677683,1401.3813100323612,1407.1476063334385,1402.525610220636,1404.5059149006377,1401.025247768201,1404.9498080525527,1419.7842065886273,1435.6810904440656,1449.1167520970653,1452.2283636473653,1465.1857781773256,1457.6825543157984,1461.8072839883846,1445.4386160457632,1445.708111127996,1456.7897273329393,1472.923879403432,1491.399424511303,1488.2832657050726,1495.5518238059694,1504.680690129191,1510.7568095773217,1514.5481394029603,1508.5549003757856,1505.9150715231942,1493.7112104510927,1492.868905550206,1493.9721889863752,1511.634991542493,1523.181231140252,1545.5914895853937,1562.7889572339227,1588.5717891594159,1616.1047028568216,1609.2172755405875,1605.7393096649835,1598.968501743043,1634.8237958904197,1681.576278894805,1741.7182725748423,1810.6978262336725,1883.7079711500473,1953.1641942942488,2001.329866417678,2048.982043811821,2056.264120417835,2090.464294278467,2107.6201753744344,2133.9508355602147,2153.3744830191176,2152.761147119198,2179.305496047101,2182.9309653499176,2168.6418273919294,2161.774325413949,2159.1145884662956,2187.429118879553,2205.5628193356306,2224.588081844096,2229.054942423958,2242.1528323550006,2236.9997941559036,2238.3272237496553,2228.1686204554276,2223.092852342255,2221.2665359832204,2209.861367706425,2216.6558877831717,2223.383050371215,2238.1794650012675,2233.3292306679145,2235.0031023910724,2233.4687556513854,2234.7988649282815,2239.7702507353065,2236.5023088875523,2224.136209008664,2238.2363152915955,2240.7570702805306,2259.77972755593,2246.266939343338
904,181,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,017,888.7984937735426,894.1134830015354,904.7855329067755,916.9443108175254,915.0682627937982,914.641666987224,913.4519331843832,917.2781232154584,919.5395892701887,916.4956128981283,920.4749710069356,918.567256725843,922.7799625385192,918.0067015903385,922.7516335237345,925.7029592730026,936.6258279294876,940.4093537843742,939.3544472600622,938.9120322283028,938.4954227680402,939.9121340983044,942.7946319174927,949.651302388731,960.3657466027054,960.1303912242296,959.1844820213806,961.2895651882144,965.7709649652961,972.0051172856231,974.1584029328732,977.9511077265665,973.9299151809199,966.9961458570978,966.5808676507271,974.7999641290081,983.5110039433042,989.2473620063607,989.6433192551225,993.3269083854364,994.2484644267998,998.390439023717,998.8939272276303,1000.737471973868,1001.114359785297,1000.0463668929128,1003.2968359081561,1005.400098427759,1014.5708535432065,1018.5112583469698,1024.2434666078202,1025.2757328337052,1029.7113078229856,1028.6326053895948,1031.8222871867315,1030.2609941784392,1037.2072967817974,1033.9637213509743,1039.1499080960018,1034.9875014344136,1042.6908776650314,1048.547314329193,1061.075620087696,1065.815688812986,1069.5150861833235,1066.756838225876,1071.7500728531909,1080.59626809957,1087.3243958611931,1093.4313511790886,1088.4665927925616,1092.1982913037139,1102.1882584345317,1116.4343017533108,1131.9933734110166,1138.1583351584577,1142.6069400660706,1156.6472270218246,1168.0777607221155,1189.7525566192546,1200.858517551761,1217.8278373893859,1231.7577147690693,1238.734813947116,1241.3995964196235,1242.4720972775078,1257.5663017385498,1275.5539508934103,1295.8791688318113,1317.8839662090409,1341.6060564736074,1349.8949608691646,1342.487086939413,1329.622395055019,1328.6196310326573,1337.5756114271078,1342.21861138327,1342.7219421024147,1346.498368056985,1356.834744079904,1379.6912598977242,1388.256859039398,1394.7628007120793,1387.604284424352,1391.3185404367546,1394.981545971962,1387.5402629864307,1401.5339740480297,1405.206353718606,1417.7194942301094,1410.032030743032,1418.4472624754803,1436.5843292263814,1441.9511853250847,1459.4946293362248,1464.289212053545,1465.0190492498828,1456.9736231692493,1456.8167081145803
1201,182,Mercer County,county,NJ,NJ,"Trenton-Princeton, NJ",34,021,1519.6804069515676,1515.2212117344825,1529.703805988513,1549.749984777415,1562.3461345658727,1558.864081592399,1560.7911694798504,1552.5230519878808,1548.2269574704803,1545.2010116915064,1545.8639263316534,1551.4459949489487,1546.105232610856,1549.6995805399333,1560.7827379161256,1582.1960963035187,1595.3455674610145,1600.2015698706307,1602.158043811242,1599.8406041644798,1599.09890915088,1596.0520966441118,1605.3255503651772,1601.454876495534,1604.2469889844608,1599.7564678376098,1607.7455113786975,1609.3944577016669,1622.3569819625886,1634.131666497709,1638.2757293883662,1629.3392026038002,1627.08659600441,1632.9073305417205,1649.967185366923,1650.0729017883127,1649.0332317655655,1648.3496996394476,1654.236164904324,1660.5165135498885,1669.6946788672599,1675.7000745604084,1679.870642281518,1674.2433357937653,1672.408044602862,1671.6087069593102,1666.1634244228144,1676.6154778516113,1680.966031963331,1686.2052969266845,1689.3645973251573,1699.4934451056752,1715.617209457921,1714.1091837106312,1710.9534548579998,1705.8439887687598,1720.5031089139272,1734.5395534075521,1746.840401194148,1740.1689389863814,1747.890831402027,1750.2283628842717,1756.5769841414296,1750.6908596586768,1747.3633483276544,1758.3367476851613,1759.7648540926375,1772.4128451062481,1781.4326061479308,1796.6550796165948,1801.1645517020906,1805.4982531870014,1810.7486795361403,1837.630558830363,1851.3470806322766,1864.2108768328014,1869.491807528978,1882.410879665685,1906.6293408180593,1930.8541052598728,1949.7371373700544,1955.5636582074937,1975.2823563003997,1994.8026176052826,2022.110390642773,2049.8089271262006,2072.583743586628,2095.8996924618027,2110.321515272278,2137.9488536543167,2155.458172434415,2162.4943993135444,2166.2631868898766,2163.8015607068346,2170.521822323077,2178.0534982402414,2190.456479681304,2197.093217125715,2206.138974371036,2230.1740037345867,2257.4126065102955,2290.405593645334,2314.237312907885,2315.1231805864513,2299.06458339758,2316.4734518831197,2343.027708455882,2357.7649255932206,2348.772997994148,2343.6061381549225,2351.651082226218,2351.770586836126,2366.3610098562003,2383.5243271606564,2388.2943026350436,2376.0339762572403,2385.3131067561144,2403.2588158685357,2428.162085976039
1953,183,Orleans Parish,county,LA,LA,"New Orleans-Metairie, LA",22,071,1124.1581870548744,1124.6256188846348,1140.1653209313308,1151.671420007092,1164.5513115331496,1171.9261383495177,1197.7054256544711,1189.4809405047695,1196.726007058785,1182.2659021520744,1185.9293772512492,1163.143887900841,1181.8924969345521,1173.1974364670473,1196.4723806410627,1178.9949051428691,1193.298876605467,1186.836412363123,1185.6128402428883,1182.7298026340097,1178.2425945175773,1179.2653595904521,1169.8548602182636,1158.7171986471578,1155.3096707403288,1159.4853165967895,1170.6056386590353,1181.4356715813951,1188.6016494017645,1195.1022316070187,1196.8504907092395,1196.2869958014803,1193.6618678279317,1191.9189965844466,1188.6310224602817,1190.0015197538812,1189.5898581955457,1191.1406879513756,1200.6287567765587,1213.4428776617372,1219.7847858951309,1224.897219293955,1224.3106452903237,1219.1863074473433,1214.467960273336,1210.428402426732,1217.3112386339842,1223.4702750224928,1228.0585900834965,1238.570645870252,1244.8565134292705,1257.1866419676048,1258.3408280365718,1256.793910366189,1255.4342226336967,1256.4216166199917,1256.307520030736,1259.7777759092362,1266.395229314963,1271.1165055385109,1275.0198857216153,1279.824525091703,1289.4328938471112,1287.7842202243955,1284.3970806947298,1287.7656208037768,1294.5351954302885,1296.34542149557,1298.460773766374,1303.4607923470612,1313.1337122385767,1309.37365216404,1309.264672470464,1307.311777648722,1320.2467057744568,1330.403462108705,1342.053157767877,1350.6789555660027,1361.1746221790816,1375.627855427919,1397.681224208385,1415.2192473665896,1425.2085805014738,1431.7034938079794,1447.215189341033,1464.3792346047474,1475.3271744238857,1487.498698094744,1499.2270918570923,1509.3275303396024,1512.0622058591914,1509.341350356391,1513.8451718616045,1516.2647414619387,1521.2053227318852,1515.8213926844178,1510.9657009965836,1522.4441886837028,1528.2597814025971,1534.4402311054052,1533.8660181679759,1537.2028824183997,1544.9064363489958,1548.292765779297,1550.050449128291,1549.2546115449168,1544.2932066551848,1548.3914064779156,1555.8473616275282,1573.7361329853509,1577.9993527934505,1582.660521251645,1578.4751334550122,1578.121484102988,1579.0835594607179,1581.835856727003,1595.5740039241857,1593.8270912041125,1601.2717892310914
1894,184,Madison County,county,AL,AL,"Huntsville, AL",01,089,795.5523203334843,797.894191695881,805.5734850921713,810.3975487086024,812.6563663291075,810.2917310037357,809.438563061137,807.9541261155081,808.7262581504966,810.9462718467109,811.6388865795607,811.5686965926102,815.6461759501326,818.6899280647348,825.2124576370637,824.5415636379956,829.5572335149501,830.143364333062,834.509041522618,831.2956842889644,832.9028170707285,828.8573120493145,831.7448819834244,832.5817014956269,835.4529686136281,839.532115925307,844.4401286651853,850.3779145343459,858.286946777998,861.7724677209137,869.7072662703285,867.2591848616779,865.1802678679335,860.9706800145176,863.0327283453829,866.4949840025521,873.3000965124347,881.1240641949172,888.0186638902688,891.121867224075,898.1059843007051,907.4921632726465,915.9775506143362,919.2706082004044,923.0620064007725,924.0814867794218,928.5377293988244,933.184454867376,934.2707196081841,939.8975467997733,944.6020001806919,958.4159829835655,967.968503689105,976.4684687523165,979.8896277336183,991.2134473243124,1003.9639591831034,1014.3488189827707,1011.1052317224835,1015.1498909962474,1029.3011269998515,1044.2194828215584,1053.0831577880326,1054.5861197605543,1068.3476106744554,1079.025891119262,1100.32691172412,1118.6997182246635,1138.5830058723905,1146.7000918952094,1146.0064883662096,1146.1886357760043,1156.0931851446283,1166.616018558577,1185.5081173936342,1205.7961239171664,1233.276899738447,1259.7385229072324,1282.1290518406877,1298.3954836273022,1311.8085637235454,1322.9299567442733,1326.6054293436982,1335.4480321937679,1340.1539506934853,1345.7119734419725,1349.5414856391628,1359.9076915126811,1380.0008452800466,1396.0896448316525,1405.772128149792,1412.4099843297463,1398.8845347334438,1394.8333419978235,1390.2949628851698,1399.6217650108072,1404.7862088214492,1404.826164055961,1421.2700447506124,1436.1861115936235,1448.2582916593658,1442.9013933918482,1435.6203623827398,1432.020621874074,1432.6408479770078,1441.910750790205,1445.9061346555643,1448.6683209851287,1442.3085096538618,1428.863385792614,1437.2431612116416,1444.299460531358,1465.9110729584309,1464.6897579208496,1471.1534577321709,1466.5325090000104,1468.6741340097665,1465.817611881425,1466.8618953429325
